CookerStat, GenerateAssetRegistry=0.037134, Initialize=0.142220, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_0, PutCachedData=, CacheKey=STATICMESH_37403C6FB9441A6992E4CB614156E6A_8C68575CEF434CA8A9E1DA4AED8A47BB_4A__D447B8B52AAF096AC3CD75B55C43A3CEF9B8EF62, StartTime=2016.05.10-23.31.51, HierarchicalDDC=, DataSize=7319, Duration=4.232686, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_1038, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C0CBAEF24DF5E081FF3E9FB0C19659A__E98D19DF0F5E99B955F0F16274A8F9074FBA301B, StartTime=2016.05.10-23.33.21, HierarchicalDDC=, DataSize=32828, Duration=7.315747, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId82C13E2F486105611AE1E58748560A60_1031, PutCachedData=, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_C0CBAEF24DF5E081F__F63EB19CCC9FE690B1A350D09F9AC73B24FD2338, StartTime=2016.05.10-23.33.21, HierarchicalDDC=, DataSize=837, Duration=7.076733, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId38F0ECDC4E87DC9CB6E038BFEE48014D_1082, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0E72A39548B45CFCEBCD64A4A7565024_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.10-23.33.21, Duration=575.102905, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId2C205C094A266793A10DF4A78EF2619B_1030, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0E72A39548B45CFCEBCD64A4A7565__6C0FCEF06D5286FEC7D0895D842D11D6B904BA83, StartTime=2016.05.10-23.33.21, HierarchicalDDC=, DataSize=1048841, Duration=8.719790, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId82C13E2F486105611AE1E58748560A60_1032, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0E72A39548B45CFCEBCD64A4A7565__2E4F4219A6E6FA44EEE8567FA17DB51E91812F02, StartTime=2016.05.10-23.33.21, HierarchicalDDC=, DataSize=262407, Duration=11.955347, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_1039, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0E72A39548B45CFCEBCD64A4A7565__C2501067D2AC9CC0CFC84C204D0BFA1BD314BDBA, StartTime=2016.05.10-23.33.21, HierarchicalDDC=, DataSize=65799, Duration=6.706953, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_1040, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0E72A39548B45CFCEBCD64A4A7565__7CEB4BF35BDF4B5371E8FFEF0C9ECAD65CEDF0CC, StartTime=2016.05.10-23.33.21, HierarchicalDDC=, DataSize=16647, Duration=8.477226, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId2C205C094A266793A10DF4A78EF2619B_1031, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0E72A39548B45CFCEBCD64A4A7565__D202F405AA76D8E0BA08134C45A23B9DF8A83018, StartTime=2016.05.10-23.33.21, HierarchicalDDC=, DataSize=7196, Duration=7.927693, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId82C13E2F486105611AE1E58748560A60_1033, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_CAED6C68432F289143182B85F7BC86D__881C797DFACFA632164C95B07E07903C6361931B, StartTime=2016.05.10-23.33.21, HierarchicalDDC=, DataSize=3208, Duration=6.291743, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_1041, PutCachedData=, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_CAED6C68432F28914__F593F135B2EAC743FB00C45A1B4AE49C9701C8B7, StartTime=2016.05.10-23.33.21, HierarchicalDDC=, DataSize=2343, Duration=7.448487, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId2C205C094A266793A10DF4A78EF2619B_1032, PutCachedData=, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_31FDEDC643EB570C2__A6F69040E0A1342B2776A747275B4F69C6709724, StartTime=2016.05.10-23.33.21, HierarchicalDDC=, DataSize=1019, Duration=5.673077, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId82C13E2F486105611AE1E58748560A60_1034, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B983949A45D4D713F256188EFB9A97F__5CC0ED5ACBE378C9CA24E1DFF2D42FA159EF1E9F, StartTime=2016.05.10-23.33.21, HierarchicalDDC=, DataSize=3428, Duration=7.026952, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId38F0ECDC4E87DC9CB6E038BFEE48014D_1083, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D12DC8E948C7EEB42AA10395C484186E_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.10-23.33.21, Duration=129.154617, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId2C205C094A266793A10DF4A78EF2619B_1033, PutCachedData=, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_B983949A45D4D713F__E1D37BB9865EFE140E6137CCB714DD37E7C7C798, StartTime=2016.05.10-23.33.21, HierarchicalDDC=, DataSize=2511, Duration=4.886910, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_1042, PutCachedData=, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_015E0F054F4B188B8__ADCF412FA76D66FC07B7EB39948AD6E3AD72B5D6, StartTime=2016.05.10-23.33.21, HierarchicalDDC=, DataSize=1019, Duration=9.374804, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId82C13E2F486105611AE1E58748560A60_1035, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D12DC8E948C7EEB42AA10395C4841__68AB39EFCF365271D1A44597D04F07FF3570C17E, StartTime=2016.05.10-23.33.22, HierarchicalDDC=, DataSize=524553, Duration=9.101420, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId2C205C094A266793A10DF4A78EF2619B_1034, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D12DC8E948C7EEB42AA10395C4841__EFDE30B3D3B5127D563CD5A093FFF7024769875B, StartTime=2016.05.10-23.33.22, HierarchicalDDC=, DataSize=131335, Duration=5.647004, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_1043, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D12DC8E948C7EEB42AA10395C4841__55F11AF732A626102109797AE453ADBA236821CB, StartTime=2016.05.10-23.33.22, HierarchicalDDC=, DataSize=33031, Duration=12.989614, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId2C205C094A266793A10DF4A78EF2619B_1035, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D12DC8E948C7EEB42AA10395C4841__0F554919934E71CCC0AE8BF7085423FB85ABCF70, StartTime=2016.05.10-23.33.22, HierarchicalDDC=, DataSize=8455, Duration=6.774906, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId82C13E2F486105611AE1E58748560A60_1036, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D12DC8E948C7EEB42AA10395C4841__5153F2F7910C783B0D30529F8BA8246160CC8A2C, StartTime=2016.05.10-23.33.22, HierarchicalDDC=, DataSize=4452, Duration=7.037226, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId38F0ECDC4E87DC9CB6E038BFEE48014D_1084, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_34E2481C434DE90C6746238B3FF14E16_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.10-23.33.22, Duration=294.733093, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId2C205C094A266793A10DF4A78EF2619B_1036, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_34E2481C434DE90C6746238B3FF14__474E4E7145AC76F5DC703E5B11FADC8EC0C2B13F, StartTime=2016.05.10-23.33.22, HierarchicalDDC=, DataSize=524553, Duration=12.158405, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_1044, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_34E2481C434DE90C6746238B3FF14__90C90DA63724A18B66B656FB9A6037AF8443BFB4, StartTime=2016.05.10-23.33.22, HierarchicalDDC=, DataSize=131335, Duration=9.992682, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId82C13E2F486105611AE1E58748560A60_1037, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_34E2481C434DE90C6746238B3FF14__D55C64606F6694DE70F7EC672EB02FA0A429BA3F, StartTime=2016.05.10-23.33.22, HierarchicalDDC=, DataSize=33031, Duration=9.401273, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId82C13E2F486105611AE1E58748560A60_1038, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_34E2481C434DE90C6746238B3FF14__85BFB4313045BA39B4EBD73D8E3418BA2F61B55D, StartTime=2016.05.10-23.33.22, HierarchicalDDC=, DataSize=8455, Duration=5.455006, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_1045, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_34E2481C434DE90C6746238B3FF14__B340C466AFDBA449B880B8D90171F48880430E7A, StartTime=2016.05.10-23.33.22, HierarchicalDDC=, DataSize=4452, Duration=8.073471, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId38F0ECDC4E87DC9CB6E038BFEE48014D_1085, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_978201684933EA4868BB42A7BDE5DA02_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.10-23.33.22, Duration=715.386047, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId2C205C094A266793A10DF4A78EF2619B_1037, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_978201684933EA4868BB42A7BDE5D__A55A5B86BB532D57005DFF3F87CA8A60CACFDFA3, StartTime=2016.05.10-23.33.23, HierarchicalDDC=, DataSize=524553, Duration=11.131640, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId82C13E2F486105611AE1E58748560A60_1039, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_978201684933EA4868BB42A7BDE5D__8B307A2E8298FD176E31D24F299959FD4D94A277, StartTime=2016.05.10-23.33.23, HierarchicalDDC=, DataSize=131335, Duration=7.486411, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_1046, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_978201684933EA4868BB42A7BDE5D__01C3BEC631D36F684849E3AC704AC000C5709108, StartTime=2016.05.10-23.33.23, HierarchicalDDC=, DataSize=33031, Duration=9.454604, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId82C13E2F486105611AE1E58748560A60_1040, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_978201684933EA4868BB42A7BDE5D__0ADA0368D0AF0EB97F87E9D31A4A4AEAAB613407, StartTime=2016.05.10-23.33.23, HierarchicalDDC=, DataSize=8455, Duration=6.392487, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_1047, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_978201684933EA4868BB42A7BDE5D__A98CE468F0AB1A848CA0D79A2C155A15C577B385, StartTime=2016.05.10-23.33.23, HierarchicalDDC=, DataSize=4452, Duration=6.467547, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId38F0ECDC4E87DC9CB6E038BFEE48014D_1086, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7AF6A1524AB8EAFBDC6FE48873533046_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.10-23.33.23, Duration=628.810730, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId2C205C094A266793A10DF4A78EF2619B_1038, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7AF6A1524AB8EAFBDC6FE48873533__7244DE1D194056CA9A1BA2F7AD7233D35F2E664E, StartTime=2016.05.10-23.33.23, HierarchicalDDC=, DataSize=524553, Duration=6.059844, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId82C13E2F486105611AE1E58748560A60_1041, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7AF6A1524AB8EAFBDC6FE48873533__2E1E9952C53D3A93635C25DF2EE47F2DF659C232, StartTime=2016.05.10-23.33.23, HierarchicalDDC=, DataSize=131335, Duration=7.433079, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_1048, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7AF6A1524AB8EAFBDC6FE48873533__56EEF5900EB36FD16AAF5D98FCB6DE45775B4C6B, StartTime=2016.05.10-23.33.23, HierarchicalDDC=, DataSize=33031, Duration=6.150313, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionId2C205C094A266793A10DF4A78EF2619B_1039, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7AF6A1524AB8EAFBDC6FE48873533__4A525120CAF53ABA45AAA901F0E192FBBB94DECB, StartTime=2016.05.10-23.33.23, HierarchicalDDC=, DataSize=8455, Duration=8.432187, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
DDCTransactionIdF13E2A0A46487BD76A216FA90F65BFE3_1049, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7AF6A1524AB8EAFBDC6FE48873533__EC4630185365FF09D80C029FE7BE22803282F687, StartTime=2016.05.10-23.33.23, HierarchicalDDC=, DataSize=4452, Duration=13.200973, RunGuid=RunID7EA1E45C4D72A30513CD3F8068BBCF2C
