CookerStat, GenerateAssetRegistry=0.607207, Initialize=1.611851, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_0, PutCachedData=, CacheKey=REFL_FULL_0C6693969CB849AE9F4120FF5812F4D2_A81684B94E402941DAA655932DA00617, StartTime=2016.06.04-10.48.33, HierarchicalDDC=, DataSize=162382, Duration=4.692152, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_1, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_62283CCC49A2B9E0A9658E811D85D__571ACB6F03DCE1E42A601D105799CA7B281B1436, StartTime=2016.06.04-10.54.00, HierarchicalDDC=, DataSize=16647, Duration=30.353003, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_4, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_62283CCC49A2B9E0A9658E811D85D__18FA00DDB4D7E33C5506C3B7CEDAB3102830A242, StartTime=2016.06.04-10.54.00, HierarchicalDDC=, DataSize=6899, Duration=5.175706, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
MaterialTransactionId228AC0FF4F074F8C3CF776AC3B8FC019_1, CacheKey=MATSM_4F0644619F9C48FF91E0D494C95EB050_PCD3D_SM5_5__BC5N_NoDEV_SL_VRIS_NoDBuf_EARLYZ3AD6DD10543F99DFBE3F3F7807734711C_Num_SM5__0___TShadowDepthVSForGSVertexShadowDepth_PerspectiveCorrectfalse4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TBasePassVSFCachedVolumeIndirectLightingPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TShadowDepthVSForGSVertexShadowDepth_PerspectiveCorrecttrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TShadowDepthVSForGSVertexShadowDepth_OnePassPointLightfalse4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TBasePassVSFCachedPointIndirectLightingPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TShadowDepthPSPixelShadowDepth_NonPerspectiveCorrectfalseCAB07D2D95B9FDBA4D93434B857B7D78E9EF61F717742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222222222222222222222222000044040000001400000014000000140000001400000014000000_TShadowDepthPSPixelShadowDepth_NonPerspectiveCorrecttrueCAB07D2D95B9FDBA4D93434B857B7D78E9EF61F717742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222222222222222222222222000044040000001400000014000000140000001400000014000000_TShadowDepthVSVertexShadowDepth_PerspectiveCorrectfalse4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TShadowDepthVSVertexShadowDepth_PerspectiveCorrecttrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TShadowDepthVSVertexShadowDepth_OnePassPointLightfalse4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TShadowDepthPSPixelShadowDepth_PerspectiveCorrectfalseCAB07D2D95B9FDBA4D93434B857B7D78E9EF61F717742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFCachedVolumeIndirectLightingPolicySkylight8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TShadowDepthVSForGSVertexShadowDepth_OutputDepthfalse4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TShadowDepthPSPixelShadowDepth_PerspectiveCorrecttrueCAB07D2D95B9FDBA4D93434B857B7D78E9EF61F717742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222222222222222222222222000044040000001400000014000000140000001400000014000000_TShadowDepthPSPixelShadowDepth_OnePassPointLightfalseCAB07D2D95B9FDBA4D93434B857B7D78E9EF61F717742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSFSimpleDynamicLightingPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFCachedPointIndirectLightingPolicySkylight8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TShadowDepthVSForGSVertexShadowDepth_OutputDepthtrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TShadowDepthPSPixelShadowDepth_OnePassPointLighttrueCAB07D2D95B9FDBA4D93434B857B7D78E9EF61F717742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222222222222222222222222000044040000001400000014000000140000001400000014000000_TShadowDepthVSVertexShadowDepth_OutputDepthfalse4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TShadowDepthVSVertexShadowDepth_OutputDepthtrue4B45B91074D2CFA7ACE4DE03393192218069847A170422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222222222222222222020040440000001400000014000000140000001400000014000000_TBasePassPSFSimpleDynamicLightingPolicySkylight8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFCachedVolumeIndirectLightingPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFCachedVolumeIndirectLightingPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFCachedPointIndirectLightingPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFCachedPointIndirectLightingPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicyAtmosphericFog8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassVSFSimpleDynamicLightingPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFSimpleDynamicLightingPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TLightMapDensityVSFDummyLightMapPolicy8DC8B4A28FB2DA0064AD9DDB9D6C920C0CCC85FA15442242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222040040440000001400000014000000140000001400000014000000_TLightMapDensityPSFDummyLightMapPolicy8DC8B4A28FB2DA0064AD9DDB9D6C920C0CCC85FA176422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222422222222222222222222020040441400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicySkylight8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_TLightMapDensityVSFNoLightMapPolicy8DC8B4A28FB2DA0064AD9DDB9D6C920C0CCC85FA15442242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222040040440000001400000014000000140000001400000014000000_TLightMapDensityPSFNoLightMapPolicy8DC8B4A28FB2DA0064AD9DDB9D6C920C0CCC85FA176422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022222422222222222222222222020040441400000014000000140000001400000014000000_FOnePassPointShadowProjectionGS4B45B91074D2CFA7ACE4DE03393192218069847A15842242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222222202004044001400000014000000140000001400000014000000_TBasePassVSFNoLightMapPolicy8B18AAF8F9198748E9489BA6EBEFA581D907D7CD2094224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222000044040000001400000014000000140000001400000014000000_TBasePassPSFNoLightMapPolicy8B95D470BB4BF92A5C22A48B60B9DA18A2BE42522144224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222224222222222222222222222222222222222222222222222222222222222202004044001400000014000000140000001400000014000000_FEvaluateSurfelMaterialCS6258113C2EBBF117ED7778A8D1717F7C4F99C7B816742242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222222222222222222222222220000440414000000140000001400000014000000_FConvertToUniformMeshVSE7DF727A12438F2D529D6604B0B1C022849CCFEB152422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022020040441400000014000000140000001400000014000000_FConvertToUniformMeshGSE7DF727A12438F2D529D6604B0B1C022849CCFEB152422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022020040441400000014000000140000001400000014000000_TDepthOnlyVS$3cfalse$3eC2F5948C7F8AEA8A2D3018421E1327B75B47588B1614224222222222222222222222224222222222222222222222222222222222222222222424444444440222222222222222222222244442222222222222222222222222222221240222222222222000044040000001400000014000000140000001400000014000000_FVertexDensityVS64C424A2AFF1267199326609C2591EDB5C407FC7152422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022020040441400000014000000140000001400000014000000_FVertexDensityPS64C424A2AFF1267199326609C2591EDB5C407FC7152422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022020040441400000014000000140000001400000014000000_FVertexDensityGS64C424A2AFF1267199326609C2591EDB5C407FC715542242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222220000440400001400000014000000140000001400000014000000_FDepthOnlyPSD2AB77C2E7388A9505C55743A023C9D4CD6D2D66152422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022020040441400000014000000140000001400000014000000_FVelocityVS81DA4B314A9A57ACE05F098D9067A1D6008E0F4915542242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222220000440400001400000014000000140000001400000014000000_FVelocityPS81DA4B314A9A57ACE05F098D9067A1D6008E0F49152422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022020040441400000014000000140000001400000014000000_FHitProxyVS5C0034ED3664D7841C91925A723592E72A2B36DA152422422222222222222222222222422222222222222222222222222222222222222222242444444444022222222222222222222224444222222222222222222222222222222124022020040441400000014000000140000001400000014000000_FHitProxyPS4C4A0D45A86AB444F719FBBE7F5185DFF305E7E115542242222222222222222222222242222222222222222222222222222222222222222224244444444402222222222222222222222444422222222222222222222222222222212402222220000440400001400000014000000140000001400000014000000_DepthNoPixelPipelineC2F5948C7F8AEA8A2D3018421E1327B75B47588B_VelocityPipelineCFC2B26C85BEC0429A7DDF4C83B44B178985C713_DepthPipelineFAE435B4B605039827E8893F5918AE90AABEF8B5_FLocalVertexFactory5897CEF715AB93237703E35F9ABEBB43E8E477D34224200000000064000040404040404040404040434343444443434343404040404040404040404343434040404044040404040404040404040404343434444434343434040404040404040404043434340404016101010101000424244444444444444424141414341414141413131414141444341444044444444444444414141414141414141434143414141414141414141414131314444414241444444414101010004443414341414141444444434341434444444404444444444444444444444444444444444444444444444444444444444444444444444444404010101010101010101010101010101010101010101010101210440444444232341414141414141414141414121301214141414141414140443434343444144444444444444440101010101010101010101010101301434143424141414244414130331313141444444442500000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000250000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000010000000100000001000000008000000080000000800000008000000080000000800000049000000100000000900000008000000100000001000000010000000260000001800000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000009000000090000000900000008000000080000000800000008000000080000000800000013000000100000000A0000001C00000009000000090000000900000009000000090000000900000009000000080000000800000008000000080000000800000008000000080000000D00000008000000D24A5B6767AC5156292E6502445844E06129BA350000000000000000000000000000000000000000, ShaderCompilation=8368.387695, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId898DE09B4410BF6FB704F79A10C175EB_2, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D01CAA1E4C02F5A115EBAEAA511798A7_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.04-10.54.00, Duration=34.617691, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_5, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D01CAA1E4C02F5A115EBAEAA51179__B6F25B813AAE395652B8B05D21B31F3899BD0F3C, StartTime=2016.06.04-10.54.00, HierarchicalDDC=, DataSize=262407, Duration=33.893940, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_3, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D01CAA1E4C02F5A115EBAEAA51179__B8DE7D1E9DD0EBD9E2E94AFD08D2329F7098A50B, StartTime=2016.06.04-10.54.00, HierarchicalDDC=, DataSize=65799, Duration=4.239805, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_2, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D01CAA1E4C02F5A115EBAEAA51179__3F1758974ABF5A10DC960195EA3646C0D2E3BF42, StartTime=2016.06.04-10.54.00, HierarchicalDDC=, DataSize=16647, Duration=11.477735, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId898DE09B4410BF6FB704F79A10C175EB_3, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F2CA8DD44C15451E7366628601C19133_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F00000000000000000200000001000300000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.06.04-10.54.00, Duration=34.001396, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_4, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D01CAA1E4C02F5A115EBAEAA51179__CFE2BCE137F4F505D547CFD008497AD89DA31D35, StartTime=2016.06.04-10.54.00, HierarchicalDDC=, DataSize=6899, Duration=6.473880, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId0FA361F04349B87F784F6181E3AD5149_5, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F2CA8DD44C15451E7366628601C19__2F647AB390B2A09EF57285F46C0E9EDA999FC04B, StartTime=2016.06.04-10.54.00, HierarchicalDDC=, DataSize=262407, Duration=20.952900, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_3, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F2CA8DD44C15451E7366628601C19__4AFC4AAB9D4CDAF7D29EA07C937967B35661F3ED, StartTime=2016.06.04-10.54.00, HierarchicalDDC=, DataSize=65799, Duration=4.238620, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionId8770856C42E63725185E37965AD20F3F_6, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F2CA8DD44C15451E7366628601C19__49E91573E5D66223F7F66E6AE2D8A84B4CD6143F, StartTime=2016.06.04-10.54.00, HierarchicalDDC=, DataSize=16647, Duration=5.733531, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
DDCTransactionIdB6A720384ED4FA3B284C809197032E8A_4, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F2CA8DD44C15451E7366628601C19__5995E2242D37E7D953204E7A652DACCEE1ED8F5E, StartTime=2016.06.04-10.54.00, HierarchicalDDC=, DataSize=6899, Duration=5.900644, RunGuid=RunIDF800A4774A8C2186996EDBA6F5F7D3DC
